Date,Product_Name,Keyword,Match_Type,Impressions,Clicks,Spend,Sales,Orders,Current_Bid,Actual_CPC,Suggested_Bid_Min,Suggested_Bid_Max,ACOS_Current,Target_ACOS_Goal,Conversion_Rate,CTR,Unit_Price,Competitor_Price,Inventory_Level,Day_Type,Optimal_Bid,My_Rating,Comp_Rating,Comp_Review_Count,Price_Gap,Rating_Gap
2026-01-25,Eco ensulin,ayurvedic insulin support,Exact,3406,63,2191.14,4784,4,43.21,34.78,24.35,52.17,45.8,20.0,0.0744,0.0187,1196,1160,217,Weekend,24.35,4.2,4.3,1586,36,-0.09999999999999964
2026-01-25,Eco ensulin,eco insulin liquid,Phrase,2082,51,645.66,3588,3,17.94,12.66,8.86,18.99,17.99,20.0,0.0698,0.0249,1196,1174,286,Weekend,16.7,4.2,4.6,3676,22,-0.39999999999999947
2026-01-25,Eco ensulin,eco insulin liquid,Broad,2932,43,608.88,3588,3,16.13,14.16,9.91,21.24,16.97,20.0,0.0872,0.0149,1196,1148,138,Weekend,20.86,4.2,3.6,4762,48,0.6000000000000001
2026-01-25,Curcumin C3,curcumin with piperine,Exact,6907,67,2219.04,3788,4,35.36,33.12,23.18,49.68,58.58,20.0,0.061,0.0098,947,957,29,Weekend,23.18,4.5,4.0,419,-10,0.5
2026-01-25,Curcumin C3,turmeric extract,Phrase,6397,43,655.75,1894,2,18.51,15.25,10.67,22.88,34.62,20.0,0.0552,0.0068,947,899,146,Weekend,10.67,4.5,4.0,3703,48,0.5
2026-01-25,Curcumin C3,joint pain relief,Broad,4694,94,1514.34,4735,5,19.16,16.11,11.28,24.16,31.98,20.0,0.0569,0.0201,947,916,83,Weekend,11.28,4.5,4.0,1088,31,0.5
2026-01-25,Fruit Drink,mixed fruit juice,Exact,5355,89,2294.42,1785,3,29.75,25.78,18.05,38.67,100.0,20.0,0.0434,0.0168,595,629,179,Weekend,18.05,4.0,4.5,1722,-34,-0.5
2026-01-25,Fruit Drink,vitamin c drink,Phrase,4870,30,919.8,595,1,33.67,30.66,21.46,45.99,100.0,20.0,0.0392,0.0063,595,567,106,Weekend,21.46,4.0,4.4,172,28,-0.40000000000000036
2026-01-25,Fruit Drink,vitamin c drink,Broad,5823,42,1149.54,595,1,30.74,27.37,19.16,41.05,100.0,20.0,0.0342,0.0074,595,597,241,Weekend,19.16,4.0,4.8,1953,-2,-0.7999999999999998
2026-01-26,Aloe vera juice,natural detox drink,Exact,1765,23,409.63,0,0,20.46,17.81,12.47,26.71,0.0,20.0,0.0338,0.0131,442,480,237,Weekday,12.47,3.8,4.8,1917,-38,-1.0
2026-01-26,Aloe vera juice,natural detox drink,Phrase,4768,38,1149.5,442,1,32.51,30.25,21.17,45.38,100.0,20.0,0.0379,0.0082,442,401,137,Weekday,21.17,3.8,4.2,1280,41,-0.40000000000000036
2026-01-26,Aloe vera juice,aloe drink for health,Broad,3420,60,2071.8,884,2,44.05,34.53,24.17,51.8,100.0,20.0,0.0362,0.0178,442,444,38,Weekday,24.17,3.8,4.5,4729,-2,-0.7000000000000002
2026-01-26,Graviola,graviola capsules,Exact,3059,70,2105.6,1776,3,32.81,30.08,21.06,45.12,100.0,20.0,0.0557,0.023,592,609,106,Weekday,21.06,4.0,3.8,2943,-17,0.20000000000000018
2026-01-26,Graviola,soursop extract,Phrase,2737,45,1516.05,592,1,37.05,33.69,23.58,50.53,100.0,20.0,0.0338,0.0166,592,570,97,Weekday,23.58,4.0,4.7,1536,22,-0.7000000000000002
2026-01-26,Graviola,soursop extract,Broad,1339,20,510.2,592,1,27.95,25.51,17.86,38.27,86.18,20.0,0.0526,0.0151,592,578,43,Weekday,17.86,4.0,3.8,4803,14,0.20000000000000018
2026-01-26,Eco ensulin,sugar control drink,Exact,2258,24,545.04,2392,2,24.16,22.71,15.9,34.06,22.79,20.0,0.0947,0.011,1196,1243,175,Weekday,22.65,4.2,3.7,4822,-47,0.5
2026-01-26,Eco ensulin,natural diabetic care,Phrase,3963,49,972.65,3588,3,23.9,19.85,13.89,29.78,27.11,20.0,0.065,0.0126,1196,1166,214,Weekday,15.55,4.2,4.8,2654,30,-0.5999999999999996
2026-01-26,Eco ensulin,natural diabetic care,Broad,2613,33,1105.83,2392,2,38.37,33.51,23.46,50.27,46.23,20.0,0.0897,0.0127,1196,1193,161,Weekday,23.46,4.2,3.7,4668,3,0.5
2026-01-26,Curcumin C3,anti-inflammatory supplement,Exact,3842,52,1133.6,1890,2,29.07,21.8,15.26,32.7,59.98,20.0,0.0556,0.0136,945,941,160,Weekday,15.26,4.5,4.2,3380,4,0.2999999999999998
2026-01-26,Curcumin C3,anti-inflammatory supplement,Phrase,4022,82,1990.96,4725,5,31.96,24.28,17.0,36.42,42.14,20.0,0.0649,0.0204,945,994,297,Weekday,17.0,4.5,4.0,1155,-49,0.5
2026-01-26,Curcumin C3,joint pain relief,Broad,4127,53,1753.77,1890,2,35.24,33.09,23.16,49.64,92.79,20.0,0.0542,0.0129,945,987,104,Weekday,23.16,4.5,4.5,1862,-42,0.0
2026-01-26,Fruit Drink,refreshing fruit punch,Exact,1721,41,1409.99,605,1,39.0,34.39,24.07,51.59,100.0,20.0,0.0475,0.024,605,600,151,Weekday,24.07,4.0,4.1,575,5,-0.09999999999999964
2026-01-26,Fruit Drink,vitamin c drink,Phrase,3103,74,1239.5,1210,2,19.31,16.75,11.72,25.12,100.0,20.0,0.035,0.0241,605,555,297,Weekday,11.72,4.0,4.5,589,50,-0.5
2026-01-26,Fruit Drink,energy booster drink,Broad,3247,52,1464.32,1210,2,30.47,28.16,19.71,42.24,100.0,20.0,0.0478,0.0161,605,563,44,Weekday,19.71,4.0,3.9,1837,42,0.10000000000000009
2026-01-27,Aloe vera juice,organic aloe vera,Exact,1959,46,935.18,447,1,28.6,20.33,14.23,30.49,100.0,20.0,0.0394,0.0238,447,421,7,Weekday,14.23,3.8,4.2,1310,26,-0.40000000000000036
2026-01-27,Aloe vera juice,organic aloe vera,Phrase,2904,21,310.38,0,0,15.6,14.78,10.35,22.17,0.0,20.0,0.0391,0.0076,447,418,95,Weekday,10.35,3.8,4.2,2244,29,-0.40000000000000036
2026-01-27,Aloe vera juice,natural detox drink,Broad,4596,99,2190.87,1788,4,25.27,22.13,15.49,33.2,100.0,20.0,0.0492,0.0217,447,419,169,Weekday,15.49,3.8,3.7,4784,28,0.09999999999999964
2026-01-27,Graviola,graviola capsules,Exact,2689,49,1133.86,1210,2,26.35,23.14,16.2,34.71,93.71,20.0,0.0594,0.0186,605,599,90,Weekday,16.2,4.0,3.5,1898,6,0.5
2026-01-27,Graviola,natural immunity booster,Phrase,2094,33,597.63,605,1,19.62,18.11,12.68,27.16,98.78,20.0,0.0404,0.0161,605,629,29,Weekday,12.68,4.0,4.6,2771,-24,-0.5999999999999996
2026-01-27,Graviola,soursop extract,Broad,2926,54,1351.62,1815,3,26.91,25.03,17.52,37.55,74.47,20.0,0.057,0.0185,605,635,104,Weekday,17.52,4.0,3.8,1830,-30,0.20000000000000018
2026-01-27,Eco ensulin,eco insulin liquid,Exact,3476,35,1138.9,2408,2,35.36,32.54,22.78,48.81,47.3,20.0,0.0747,0.0102,1204,1231,131,Weekday,22.78,4.2,4.6,3777,-27,-0.39999999999999947
2026-01-27,Eco ensulin,natural diabetic care,Phrase,3436,64,1322.24,4816,4,23.49,20.66,14.46,30.99,27.46,20.0,0.071,0.0188,1204,1154,18,Weekday,17.1,4.2,4.4,2842,50,-0.20000000000000018
2026-01-27,Eco ensulin,sugar control drink,Broad,3067,37,917.97,3612,3,32.27,24.81,17.37,37.21,25.41,20.0,0.0891,0.0122,1204,1215,121,Weekday,21.46,4.2,3.8,4047,-11,0.40000000000000036
2026-01-27,Curcumin C3,anti-inflammatory supplement,Exact,2237,51,991.95,1890,2,22.24,19.45,13.61,29.17,52.48,20.0,0.0438,0.023,945,903,261,Weekday,13.61,4.5,4.6,3144,42,-0.09999999999999964
2026-01-27,Curcumin C3,joint pain relief,Phrase,2259,45,1128.6,1890,2,32.28,25.08,17.56,37.62,59.71,20.0,0.0644,0.02,945,989,155,Weekday,17.56,4.5,4.0,4809,-44,0.5
2026-01-27,Curcumin C3,curcumin with piperine,Broad,3604,67,1103.49,1890,2,17.95,16.47,11.53,24.7,58.39,20.0,0.0433,0.0188,945,918,229,Weekday,11.53,4.5,4.7,4592,27,-0.20000000000000018
2026-01-27,Fruit Drink,refreshing fruit punch,Exact,1304,18,503.82,0,0,35.81,27.99,19.59,41.98,0.0,20.0,0.0474,0.0138,606,560,223,Weekday,19.59,4.0,3.9,556,46,0.10000000000000009
2026-01-27,Fruit Drink,vitamin c drink,Phrase,2867,62,1166.84,1212,2,26.79,18.82,13.17,28.23,96.27,20.0,0.0386,0.0219,606,632,260,Weekday,13.17,4.0,4.7,2376,-26,-0.7000000000000002
2026-01-27,Fruit Drink,energy booster drink,Broad,1565,12,365.52,0,0,32.63,30.46,21.32,45.69,0.0,20.0,0.0353,0.0078,606,579,144,Weekday,21.32,4.0,4.6,1282,27,-0.5999999999999996
2026-01-28,Aloe vera juice,aloe drink for health,Exact,1742,40,1403.6,457,1,42.17,35.09,24.56,52.64,100.0,20.0,0.0478,0.0235,457,475,122,Weekday,24.56,3.8,4.0,3937,-18,-0.20000000000000018
2026-01-28,Aloe vera juice,aloe drink for health,Phrase,3665,22,557.7,0,0,28.14,25.35,17.75,38.03,0.0,20.0,0.0294,0.006,457,451,291,Weekday,17.75,3.8,4.8,648,6,-1.0
2026-01-28,Aloe vera juice,organic aloe vera,Broad,1169,16,557.92,0,0,40.54,34.87,24.41,52.3,0.0,20.0,0.0592,0.0142,457,489,189,Weekday,24.41,3.8,3.5,3809,-32,0.2999999999999998
2026-01-28,Graviola,graviola capsules,Exact,3023,45,1593.45,1218,2,38.72,35.41,24.79,53.11,100.0,20.0,0.0521,0.0149,609,570,108,Weekday,24.79,4.0,3.7,2995,39,0.2999999999999998
2026-01-28,Graviola,soursop extract,Phrase,2074,20,672.6,0,0,43.48,33.63,23.54,50.45,0.0,20.0,0.0338,0.01,609,567,90,Weekday,23.54,4.0,4.6,3269,42,-0.5999999999999996
2026-01-28,Graviola,graviola capsules,Broad,2280,44,696.08,1218,2,18.5,15.82,11.07,23.73,57.15,20.0,0.0551,0.0193,609,640,6,Weekday,11.07,4.0,3.9,3098,-31,0.10000000000000009
2026-01-28,Eco ensulin,natural diabetic care,Exact,2997,43,1198.84,3585,3,32.84,27.88,19.52,41.82,33.44,20.0,0.0721,0.0146,1195,1176,40,Weekday,19.52,4.2,4.5,783,19,-0.2999999999999998
2026-01-28,Eco ensulin,eco insulin liquid,Phrase,3455,61,2418.04,4780,4,44.32,39.64,27.75,59.46,50.59,20.0,0.07,0.0179,1195,1175,280,Weekday,27.75,4.2,4.6,2730,20,-0.39999999999999947
2026-01-28,Eco ensulin,eco insulin liquid,Broad,1795,36,473.4,2390,2,17.18,13.15,9.21,19.73,19.81,20.0,0.0693,0.0205,1195,1188,9,Weekday,16.56,4.2,4.7,3540,7,-0.5
2026-01-28,Curcumin C3,joint pain relief,Exact,2192,41,537.1,1906,2,15.94,13.1,9.17,19.65,28.18,20.0,0.0594,0.0191,953,967,244,Weekday,11.32,4.5,4.1,3643,-14,0.40000000000000036
2026-01-28,Curcumin C3,anti-inflammatory supplement,Phrase,1846,11,245.08,0,0,26.89,22.28,15.6,33.42,0.0,20.0,0.0509,0.0063,953,962,40,Weekday,15.6,4.5,4.5,2486,-9,0.0
2026-01-28,Curcumin C3,anti-inflammatory supplement,Broad,1460,35,766.85,1906,2,26.25,21.91,15.34,32.87,40.23,20.0,0.0619,0.0245,953,912,231,Weekday,15.34,4.5,3.7,4283,41,0.7999999999999998
2026-01-28,Fruit Drink,energy booster drink,Exact,4087,41,1261.98,601,1,37.31,30.78,21.55,46.17,100.0,20.0,0.0404,0.01,601,585,82,Weekday,21.55,4.0,4.4,564,16,-0.40000000000000036
2026-01-28,Fruit Drink,vitamin c drink,Phrase,4716,52,1618.24,601,1,33.74,31.12,21.78,46.68,100.0,20.0,0.0332,0.0111,601,573,12,Weekday,21.78,4.0,4.7,4105,28,-0.7000000000000002
2026-01-28,Fruit Drink,refreshing fruit punch,Broad,2045,27,588.6,601,1,24.73,21.8,15.26,32.7,97.94,20.0,0.0552,0.0136,601,633,221,Weekday,15.26,4.0,3.9,3628,-32,0.10000000000000009
2026-01-29,Aloe vera juice,pure aloe juice,Exact,2908,63,1756.44,894,2,31.65,27.88,19.52,41.82,100.0,20.0,0.0394,0.0217,447,481,262,Weekday,19.52,3.8,4.5,2515,-34,-0.7000000000000002
2026-01-29,Aloe vera juice,organic aloe vera,Phrase,4347,37,514.67,447,1,17.64,13.91,9.74,20.87,100.0,20.0,0.0353,0.0085,447,440,108,Weekday,9.74,3.8,4.5,177,7,-0.7000000000000002
2026-01-29,Aloe vera juice,pure aloe juice,Broad,1550,12,428.76,0,0,44.9,35.73,25.01,53.59,0.0,20.0,0.045,0.0083,447,457,202,Weekday,25.01,3.8,4.1,2402,-10,-0.2999999999999998
2026-01-29,Graviola,natural immunity booster,Exact,2744,54,1863.0,610,1,40.3,34.5,24.15,51.75,100.0,20.0,0.0365,0.0199,610,595,46,Weekday,24.15,4.0,4.6,2396,15,-0.5999999999999996
2026-01-29,Graviola,soursop extract,Phrase,3239,66,1469.82,1220,2,28.24,22.27,15.59,33.41,100.0,20.0,0.0391,0.0204,610,581,224,Weekday,15.59,4.0,4.4,1409,29,-0.40000000000000036
2026-01-29,Graviola,natural immunity booster,Broad,3875,69,1444.86,1220,2,27.33,20.94,14.66,31.41,100.0,20.0,0.0356,0.0179,610,566,95,Weekday,14.66,4.0,4.5,1628,44,-0.5
2026-01-29,Eco ensulin,eco insulin liquid,Exact,3925,67,773.85,6010,5,15.3,11.55,8.09,17.33,12.88,20.0,0.0768,0.0173,1202,1230,230,Weekday,17.33,4.2,4.5,1725,-28,-0.2999999999999998
2026-01-29,Eco ensulin,sugar control drink,Phrase,4664,47,1897.86,3606,3,44.33,40.38,28.27,60.57,52.63,20.0,0.0802,0.0103,1202,1244,30,Weekday,28.27,4.2,4.4,4805,-42,-0.20000000000000018
2026-01-29,Eco ensulin,sugar control drink,Broad,2254,33,1203.18,2404,2,39.39,36.46,25.52,54.69,50.05,20.0,0.0712,0.0149,1202,1154,15,Weekday,25.52,4.2,4.4,3545,48,-0.20000000000000018
2026-01-29,Curcumin C3,curcumin with piperine,Exact,4134,43,718.1,1918,2,19.05,16.7,11.69,25.05,37.44,20.0,0.0598,0.0106,959,997,113,Weekday,11.69,4.5,4.2,1777,-38,0.2999999999999998
2026-01-29,Curcumin C3,joint pain relief,Phrase,2124,48,1383.84,1918,2,32.03,28.83,20.18,43.24,72.15,20.0,0.0472,0.0227,959,971,182,Weekday,20.18,4.5,4.7,258,-12,-0.20000000000000018
2026-01-29,Curcumin C3,anti-inflammatory supplement,Broad,2755,18,690.84,0,0,42.66,38.38,26.87,57.57,0.0,20.0,0.0534,0.0066,959,913,254,Weekday,26.87,4.5,4.1,3642,46,0.40000000000000036
2026-01-29,Fruit Drink,vitamin c drink,Exact,3586,44,1136.52,610,1,31.83,25.83,18.08,38.74,100.0,20.0,0.0392,0.0124,610,562,172,Weekday,18.08,4.0,4.3,491,48,-0.2999999999999998
2026-01-29,Fruit Drink,refreshing fruit punch,Phrase,3693,37,1225.81,610,1,39.32,33.13,23.19,49.7,100.0,20.0,0.0373,0.0102,610,643,147,Weekday,23.19,4.0,4.8,2871,-33,-0.7999999999999998
2026-01-29,Fruit Drink,mixed fruit juice,Broad,1874,25,895.5,610,1,44.3,35.82,25.07,53.73,100.0,20.0,0.0453,0.0137,610,623,107,Weekday,25.07,4.0,4.3,809,-13,-0.2999999999999998
2026-01-30,Aloe vera juice,aloe drink for health,Exact,3620,26,455.78,0,0,22.35,17.53,12.27,26.3,0.0,20.0,0.0353,0.0073,441,434,132,Weekday,12.27,3.8,4.5,733,7,-0.7000000000000002
2026-01-30,Aloe vera juice,organic aloe vera,Phrase,3516,66,1877.04,1323,3,31.63,28.44,19.91,42.66,100.0,20.0,0.0548,0.019,441,489,47,Weekday,19.91,3.8,3.8,3942,-48,0.0
2026-01-30,Aloe vera juice,aloe drink for health,Broad,1750,42,856.8,441,1,25.79,20.4,14.28,30.6,100.0,20.0,0.038,0.0244,441,481,223,Weekday,14.28,3.8,4.6,1906,-40,-0.7999999999999998
2026-01-30,Graviola,natural immunity booster,Exact,3103,30,840.0,610,1,35.54,28.0,19.6,42.0,100.0,20.0,0.0515,0.0098,610,625,220,Weekday,19.6,4.0,4.0,3374,-15,0.0
2026-01-30,Graviola,natural immunity booster,Phrase,1718,23,768.66,0,0,43.31,33.42,23.39,50.13,0.0,20.0,0.0412,0.0138,610,622,50,Weekday,23.39,4.0,4.5,2685,-12,-0.5
2026-01-30,Graviola,graviola fruit supplement,Broad,4420,49,867.79,1220,2,18.7,17.71,12.4,26.57,71.13,20.0,0.0485,0.0112,610,615,38,Weekday,12.4,4.0,4.1,2796,-5,-0.09999999999999964
2026-01-30,Eco ensulin,sugar control drink,Exact,3408,53,1141.09,4816,4,30.6,21.53,15.07,32.3,23.69,20.0,0.09,0.0158,1204,1224,184,Weekday,21.67,4.2,3.8,4687,-20,0.40000000000000036
2026-01-30,Eco ensulin,ayurvedic insulin support,Phrase,3226,76,986.48,6020,5,15.74,12.98,9.09,19.47,16.39,20.0,0.0781,0.0237,1204,1185,152,Weekday,18.81,4.2,4.2,4018,19,0.0
2026-01-30,Eco ensulin,natural diabetic care,Broad,4003,49,1165.22,4816,4,28.46,23.78,16.65,35.67,24.19,20.0,0.0868,0.0124,1204,1192,88,Weekday,20.9,4.2,3.8,1893,12,0.40000000000000036
2026-01-30,Curcumin C3,joint pain relief,Exact,3881,72,2931.84,3832,4,43.53,40.72,28.5,61.08,76.51,20.0,0.056,0.0188,958,958,183,Weekday,28.5,4.5,4.2,4466,0,0.2999999999999998
2026-01-30,Curcumin C3,turmeric extract,Phrase,2696,35,520.1,1916,2,16.59,14.86,10.4,22.29,27.15,20.0,0.0633,0.0132,958,991,18,Weekday,12.13,4.5,4.0,1363,-33,0.5
2026-01-30,Curcumin C3,curcumin with piperine,Broad,4718,92,2449.04,4790,5,34.98,26.62,18.63,39.93,51.13,20.0,0.0582,0.0195,958,920,165,Weekday,18.63,4.5,3.9,2934,38,0.6000000000000001
2026-01-30,Fruit Drink,vitamin c drink,Exact,1327,30,437.7,0,0,16.91,14.59,10.21,21.88,0.0,20.0,0.0294,0.0229,607,561,111,Weekday,10.21,4.0,4.8,3579,46,-0.7999999999999998
2026-01-30,Fruit Drink,refreshing fruit punch,Phrase,1474,15,475.8,0,0,38.66,31.72,22.2,47.58,0.0,20.0,0.0409,0.0108,607,616,292,Weekday,22.2,4.0,4.5,2874,-9,-0.5
2026-01-30,Fruit Drink,vitamin c drink,Broad,2206,38,578.74,607,1,19.08,15.23,10.66,22.84,95.34,20.0,0.041,0.0172,607,597,177,Weekday,10.66,4.0,4.4,4240,10,-0.40000000000000036
2026-01-31,Aloe vera juice,natural detox drink,Exact,4593,93,2643.06,1344,3,36.27,28.42,19.89,42.63,100.0,20.0,0.0413,0.0204,448,461,185,Weekend,19.89,3.8,4.3,1472,-13,-0.5
2026-01-31,Aloe vera juice,natural detox drink,Phrase,1769,22,608.3,0,0,31.4,27.65,19.35,41.47,0.0,20.0,0.0331,0.013,448,399,95,Weekend,19.35,3.8,4.4,1227,49,-0.6000000000000005
2026-01-31,Aloe vera juice,natural detox drink,Broad,5086,47,1152.91,448,1,34.72,24.53,17.17,36.8,100.0,20.0,0.0339,0.0094,448,407,33,Weekend,17.17,3.8,4.4,3613,41,-0.6000000000000005
2026-01-31,Graviola,soursop extract,Exact,6241,120,4760.4,4130,7,43.02,39.67,27.77,59.51,100.0,20.0,0.0591,0.0193,590,601,17,Weekend,27.77,4.0,3.6,1502,-11,0.3999999999999999
2026-01-31,Graviola,soursop extract,Phrase,5666,98,2349.06,2950,5,26.26,23.97,16.78,35.95,79.63,20.0,0.0562,0.0174,590,632,194,Weekend,16.78,4.0,3.9,1258,-42,0.10000000000000009
2026-01-31,Graviola,soursop extract,Broad,2888,60,2254.2,1770,3,44.29,37.57,26.3,56.36,100.0,20.0,0.0573,0.0209,590,603,97,Weekend,26.3,4.0,3.7,3358,-13,0.2999999999999998
2026-01-31,Eco ensulin,ayurvedic insulin support,Exact,5168,47,1423.63,4840,4,39.03,30.29,21.2,45.44,29.41,20.0,0.0885,0.0092,1210,1175,77,Weekend,21.42,4.2,3.6,4926,35,0.6000000000000001
2026-01-31,Eco ensulin,natural diabetic care,Phrase,3228,63,1859.13,6050,5,38.79,29.51,20.66,44.27,30.73,20.0,0.0858,0.0197,1210,1248,125,Weekend,20.76,4.2,4.1,2734,-38,0.10000000000000053
2026-01-31,Eco ensulin,natural diabetic care,Broad,2651,27,570.78,2420,2,23.5,21.14,14.8,31.71,23.59,20.0,0.0752,0.0103,1210,1162,45,Weekend,18.2,4.2,4.2,4378,48,0.0
2026-01-31,Curcumin C3,anti-inflammatory supplement,Exact,6705,136,4501.6,6636,7,42.21,33.1,23.17,49.65,67.84,20.0,0.0552,0.0204,948,900,228,Weekend,23.17,4.5,4.0,2144,48,0.5
2026-01-31,Curcumin C3,anti-inflammatory supplement,Phrase,6043,82,2256.64,4740,5,36.17,27.52,19.26,41.28,47.61,20.0,0.0634,0.0136,948,962,121,Weekend,19.26,4.5,3.9,263,-14,0.6000000000000001
2026-01-31,Curcumin C3,joint pain relief,Broad,5180,87,1196.25,3792,4,18.19,13.75,9.62,20.62,31.55,20.0,0.0512,0.0169,948,920,88,Weekend,9.71,4.5,4.3,2886,28,0.20000000000000018
2026-01-31,Fruit Drink,energy booster drink,Exact,5091,59,1157.58,1785,3,23.25,19.62,13.73,29.43,64.85,20.0,0.0564,0.0118,595,639,228,Weekend,13.73,4.0,3.9,3521,-44,0.10000000000000009
2026-01-31,Fruit Drink,refreshing fruit punch,Phrase,5549,92,1339.52,2975,5,18.91,14.56,10.19,21.84,45.03,20.0,0.0549,0.0166,595,584,122,Weekend,10.19,4.0,3.7,596,11,0.2999999999999998
2026-01-31,Fruit Drink,refreshing fruit punch,Broad,3680,38,723.52,595,1,24.81,19.04,13.33,28.56,100.0,20.0,0.0481,0.0105,595,616,122,Weekend,13.33,4.0,4.2,2261,-21,-0.20000000000000018
2026-02-01,Aloe vera juice,natural detox drink,Exact,4368,89,2457.29,1362,3,35.67,27.61,19.33,41.41,100.0,20.0,0.04,0.0204,454,414,21,Weekend,19.33,3.8,4.1,3947,40,-0.2999999999999998
2026-02-01,Aloe vera juice,natural detox drink,Phrase,3131,31,874.82,454,1,33.31,28.22,19.75,42.33,100.0,20.0,0.0404,0.01,454,478,39,Weekend,19.75,3.8,4.4,4851,-24,-0.6000000000000005
2026-02-01,Aloe vera juice,aloe drink for health,Broad,5520,136,5464.48,1816,4,43.54,40.18,28.13,60.27,100.0,20.0,0.0332,0.0247,454,426,191,Weekend,28.13,3.8,4.5,3027,28,-0.7000000000000002
2026-02-01,Graviola,soursop extract,Exact,2231,45,1402.65,1184,2,38.46,31.17,21.82,46.76,100.0,20.0,0.0487,0.0206,592,599,62,Weekend,21.82,4.0,4.1,2519,-7,-0.09999999999999964
2026-02-01,Graviola,graviola capsules,Phrase,5689,85,1711.05,2368,4,24.9,20.13,14.09,30.2,72.26,20.0,0.0523,0.0151,592,555,38,Weekend,14.09,4.0,3.7,3722,37,0.2999999999999998
2026-02-01,Graviola,soursop extract,Broad,4543,112,4091.36,2960,5,43.88,36.53,25.57,54.8,100.0,20.0,0.0449,0.0249,592,601,27,Weekend,25.57,4.0,4.3,2648,-9,-0.2999999999999998
2026-02-01,Eco ensulin,sugar control drink,Exact,2707,47,1358.3,3594,3,35.96,28.9,20.23,43.35,37.79,20.0,0.0742,0.0175,1198,1200,299,Weekend,20.23,4.2,4.5,1453,-2,-0.2999999999999998
2026-02-01,Eco ensulin,natural diabetic care,Phrase,1944,30,684.6,2396,2,24.41,22.82,15.97,34.23,28.57,20.0,0.0919,0.0155,1198,1177,153,Weekend,22.02,4.2,3.5,455,21,0.7000000000000002
2026-02-01,Eco ensulin,natural diabetic care,Broad,4042,66,1374.12,5990,5,27.27,20.82,14.57,31.23,22.94,20.0,0.083,0.0164,1198,1228,260,Weekend,19.89,4.2,4.2,4161,-30,0.0
2026-02-01,Curcumin C3,joint pain relief,Exact,2647,61,1057.74,2820,3,23.19,17.34,12.14,26.01,37.51,20.0,0.0545,0.0233,940,905,210,Weekend,12.14,4.5,4.1,1753,35,0.40000000000000036
2026-02-01,Curcumin C3,curcumin with piperine,Phrase,2536,54,679.32,2820,3,17.42,12.58,8.81,18.87,24.09,20.0,0.0583,0.0216,940,963,190,Weekend,10.96,4.5,4.2,3706,-23,0.2999999999999998
2026-02-01,Curcumin C3,anti-inflammatory supplement,Broad,4667,50,1843.5,1880,2,44.03,36.87,25.81,55.3,98.06,20.0,0.0496,0.0109,940,956,277,Weekend,25.81,4.5,4.6,1979,-16,-0.09999999999999964
2026-02-01,Fruit Drink,energy booster drink,Exact,2410,22,312.62,0,0,19.96,14.21,9.95,21.32,0.0,20.0,0.0412,0.0093,605,577,51,Weekend,9.95,4.0,4.3,2516,28,-0.2999999999999998
2026-02-01,Fruit Drink,vitamin c drink,Phrase,2007,37,621.23,1210,2,19.83,16.79,11.75,25.18,51.34,20.0,0.0579,0.0189,605,584,287,Weekend,11.75,4.0,3.5,4350,21,0.5
2026-02-01,Fruit Drink,energy booster drink,Broad,4368,83,2102.39,1815,3,30.75,25.33,17.73,37.99,100.0,20.0,0.0388,0.0192,605,573,165,Weekend,17.73,4.0,4.4,2113,32,-0.40000000000000036
2026-02-02,Aloe vera juice,aloe drink for health,Exact,2777,44,716.32,888,2,20.11,16.28,11.4,24.42,80.67,20.0,0.051,0.0161,444,494,202,Weekday,11.4,3.8,4.0,1356,-50,-0.20000000000000018
2026-02-02,Aloe vera juice,pure aloe juice,Phrase,3354,76,2052.76,888,2,30.74,27.01,18.91,40.52,100.0,20.0,0.0388,0.0227,444,452,222,Weekday,18.91,3.8,4.4,4837,-8,-0.6000000000000005
2026-02-02,Aloe vera juice,pure aloe juice,Broad,3896,34,933.98,444,1,35.49,27.47,19.23,41.2,100.0,20.0,0.0405,0.0088,444,469,262,Weekday,19.23,3.8,4.4,3462,-25,-0.6000000000000005
2026-02-02,Graviola,soursop extract,Exact,2980,44,1604.68,1208,2,43.14,36.47,25.53,54.7,100.0,20.0,0.0603,0.015,604,627,188,Weekday,25.53,4.0,3.6,968,-23,0.3999999999999999
2026-02-02,Graviola,soursop extract,Phrase,1793,33,699.6,604,1,26.35,21.2,14.84,31.8,100.0,20.0,0.0586,0.0187,604,630,20,Weekday,14.84,4.0,3.7,2621,-26,0.2999999999999998
2026-02-02,Graviola,natural immunity booster,Broad,1256,14,251.3,0,0,21.19,17.95,12.56,26.92,0.0,20.0,0.045,0.0115,604,614,40,Weekday,12.56,4.0,4.3,478,-10,-0.2999999999999998
2026-02-02,Eco ensulin,ayurvedic insulin support,Exact,3050,21,684.6,1199,1,40.35,32.6,22.82,48.9,57.1,20.0,0.0951,0.0069,1199,1210,273,Weekday,22.82,4.2,3.5,4575,-11,0.7000000000000002
2026-02-02,Eco ensulin,eco insulin liquid,Phrase,1652,30,613.5,2398,2,21.88,20.45,14.31,30.67,25.58,20.0,0.08,0.0188,1199,1239,254,Weekday,19.18,4.2,4.4,4193,-40,-0.20000000000000018
