Date,Product_Name,Match_Type,Impressions,Clicks,Spend,Sales,Orders,Current_Bid,Actual_CPC,Suggested_Bid_Min,Suggested_Bid_Max,ACOS_Current,Target_ACOS_Goal,Conversion_Rate,CTR,Competitor_Price,Inventory_Level,Day_Type,Optimal_Bid,My_Rating,Comp_Rating,Comp_Review_Count,Price_Gap,Rating_Gap
2026-01-27,Fruit Drink,Broad,2758,36,814.32,591,1,31.88,22.62,15.83,33.93,137.79,20.0,0.0432,0.0134,583,113,Weekday,15.83,4.0,4.3,3315,8,-0.2999999999999998
2026-01-28,Aloe vera juice,Exact,1479,29,1021.09,457,1,41.11,35.21,24.65,52.81,223.43,20.0,0.0375,0.0201,452,273,Weekday,24.65,3.8,4.4,2059,5,-0.6000000000000005
2026-01-28,Aloe vera juice,Phrase,2477,40,698.8,914,2,18.52,17.47,12.23,26.2,76.46,20.0,0.0602,0.0162,499,53,Weekday,12.23,3.8,3.5,896,-42,0.2999999999999998
2026-01-28,Aloe vera juice,Broad,2185,33,1048.74,457,1,38.74,31.78,22.25,47.67,229.48,20.0,0.0546,0.0154,503,76,Weekday,22.25,3.8,3.8,3652,-46,0.0
2026-01-28,Graviola,Exact,4054,24,636.48,609,1,32.29,26.52,18.56,39.78,104.51,20.0,0.0535,0.006,584,234,Weekday,18.56,4.0,3.7,721,25,0.2999999999999998
2026-01-28,Graviola,Phrase,1154,13,249.99,0,0,23.64,19.23,13.46,28.84,0.0,20.0,0.0627,0.0115,656,256,Weekday,13.46,4.0,3.6,1591,-47,0.3999999999999999
2026-01-28,Graviola,Broad,4589,27,927.18,609,1,37.5,34.34,24.04,51.51,152.25,20.0,0.0582,0.0061,611,34,Weekday,24.04,4.0,3.6,3204,-2,0.3999999999999999
2026-01-28,Eco ensulin,Exact,3252,45,855.9,3612,3,21.76,19.02,13.31,28.53,23.7,20.0,0.0695,0.0141,1159,207,Weekday,16.74,4.2,4.5,1307,45,-0.2999999999999998
2026-01-28,Eco ensulin,Phrase,3554,47,1304.72,3612,3,38.31,27.76,19.43,41.64,36.12,20.0,0.0742,0.0133,1246,65,Weekday,19.43,4.2,4.7,3053,-42,-0.5
2026-01-28,Eco ensulin,Broad,3796,91,1396.85,7224,6,16.79,15.35,10.74,23.02,19.34,20.0,0.0717,0.024,1201,32,Weekday,17.27,4.2,4.6,2941,3,-0.39999999999999947
2026-01-28,Curcumin C3,Exact,2688,34,1188.3,947,1,40.49,34.95,24.46,52.43,125.48,20.0,0.0513,0.0127,900,118,Weekday,24.46,4.5,4.2,2832,47,0.2999999999999998
2026-01-28,Curcumin C3,Phrase,3727,54,1134.0,1894,2,26.86,21.0,14.7,31.5,59.87,20.0,0.0554,0.0146,941,102,Weekday,14.7,4.5,4.2,4063,6,0.2999999999999998
2026-01-28,Curcumin C3,Broad,3939,39,1141.53,1894,2,41.21,29.27,20.49,43.91,60.27,20.0,0.0535,0.0101,982,72,Weekday,20.49,4.5,4.5,1293,-35,0.0
2026-01-28,Fruit Drink,Exact,1381,13,201.5,0,0,18.85,15.5,10.85,23.25,0.0,20.0,0.0595,0.0095,614,126,Weekday,10.85,4.0,3.6,460,-15,0.3999999999999999
2026-01-28,Fruit Drink,Phrase,4090,30,569.4,599,1,26.0,18.98,13.29,28.47,95.06,20.0,0.0582,0.0076,601,131,Weekday,13.29,4.0,3.6,4635,-2,0.3999999999999999
2026-01-28,Fruit Drink,Broad,1436,20,519.6,0,0,32.6,25.98,18.19,38.97,0.0,20.0,0.0426,0.0145,645,222,Weekday,18.19,4.0,4.6,3402,-46,-0.5999999999999996
2026-01-29,Aloe vera juice,Exact,2595,26,679.9,0,0,30.56,26.15,18.3,39.22,0.0,20.0,0.0356,0.0102,469,53,Weekday,18.3,3.8,4.6,2474,-16,-0.7999999999999998
2026-01-29,Aloe vera juice,Phrase,1237,11,188.54,0,0,18.72,17.14,12.0,25.71,0.0,20.0,0.0445,0.0091,478,286,Weekday,12.0,3.8,4.2,1873,-25,-0.40000000000000036
2026-01-29,Aloe vera juice,Broad,2741,49,1689.03,906,2,44.91,34.47,24.13,51.7,186.43,20.0,0.0472,0.0179,445,285,Weekday,24.13,3.8,3.9,1239,8,-0.10000000000000009
2026-01-29,Graviola,Exact,2103,37,1338.29,603,1,41.65,36.17,25.32,54.26,221.94,20.0,0.0378,0.0178,561,253,Weekday,25.32,4.0,4.4,3833,42,-0.40000000000000036
2026-01-29,Graviola,Phrase,4101,74,1784.14,1809,3,30.2,24.11,16.88,36.16,98.63,20.0,0.0511,0.0182,634,192,Weekday,16.88,4.0,4.1,4206,-31,-0.09999999999999964
2026-01-29,Graviola,Broad,1428,28,965.16,0,0,41.99,34.47,24.13,51.7,0.0,20.0,0.0324,0.02,567,284,Weekday,24.13,4.0,4.7,515,36,-0.7000000000000002
2026-01-29,Eco ensulin,Exact,1786,16,493.6,1203,1,37.65,30.85,21.59,46.28,41.03,20.0,0.0687,0.009,1190,209,Weekday,21.59,4.2,4.7,4501,13,-0.5
2026-01-29,Eco ensulin,Phrase,3678,37,1376.77,3609,3,41.12,37.21,26.05,55.81,38.15,20.0,0.0811,0.0101,1194,34,Weekday,26.05,4.2,4.1,2239,9,0.10000000000000053
2026-01-29,Eco ensulin,Broad,1468,33,1078.77,2406,2,36.51,32.69,22.88,49.03,44.84,20.0,0.0909,0.023,1212,55,Weekday,22.88,4.2,3.7,2645,-9,0.5
2026-01-29,Curcumin C3,Exact,1513,15,310.5,0,0,22.77,20.7,14.49,31.05,0.0,20.0,0.0453,0.0102,948,199,Weekday,14.49,4.5,4.7,1188,7,-0.20000000000000018
2026-01-29,Curcumin C3,Phrase,1049,24,319.68,955,1,17.2,13.32,9.32,19.98,33.47,20.0,0.046,0.0235,955,56,Weekday,9.32,4.5,4.7,2206,0,-0.20000000000000018
2026-01-29,Curcumin C3,Broad,3522,27,725.76,955,1,34.82,26.88,18.82,40.32,76.0,20.0,0.0593,0.0079,908,96,Weekday,18.82,4.5,3.8,649,47,0.7000000000000002
2026-01-29,Fruit Drink,Exact,2972,56,901.04,1192,2,16.94,16.09,11.26,24.13,75.59,20.0,0.0462,0.0189,578,39,Weekday,11.26,4.0,4.1,647,18,-0.09999999999999964
2026-01-29,Fruit Drink,Phrase,3237,54,1419.66,1788,3,27.8,26.29,18.4,39.44,79.4,20.0,0.0569,0.0169,585,139,Weekday,18.4,4.0,3.6,4242,11,0.3999999999999999
2026-01-29,Fruit Drink,Broad,2817,23,484.84,596,1,23.63,21.08,14.76,31.62,81.35,20.0,0.0537,0.0084,633,191,Weekday,14.76,4.0,4.0,366,-37,0.0
2026-01-30,Aloe vera juice,Exact,1302,16,314.88,0,0,21.33,19.68,13.78,29.52,0.0,20.0,0.0524,0.0129,490,154,Weekday,13.78,3.8,3.9,2639,-44,-0.10000000000000009
2026-01-30,Aloe vera juice,Phrase,1694,29,997.6,0,0,39.67,34.4,24.08,51.6,0.0,20.0,0.0314,0.0174,440,240,Weekday,24.08,3.8,4.7,4094,6,-0.9000000000000004
2026-01-30,Aloe vera juice,Broad,4158,52,1521.0,892,2,36.23,29.25,20.47,43.88,170.52,20.0,0.0464,0.0127,430,226,Weekday,20.47,3.8,3.9,1975,16,-0.10000000000000009
2026-01-30,Graviola,Exact,3806,69,2271.48,1200,2,40.88,32.92,23.04,49.38,189.29,20.0,0.041,0.0182,590,97,Weekday,23.04,4.0,4.4,1257,10,-0.40000000000000036
2026-01-30,Graviola,Phrase,2067,15,505.05,0,0,38.88,33.67,23.57,50.51,0.0,20.0,0.0366,0.0074,566,110,Weekday,23.57,4.0,4.5,3044,34,-0.5
2026-01-30,Graviola,Broad,2467,45,1582.2,600,1,37.11,35.16,24.61,52.74,263.7,20.0,0.0423,0.0185,563,186,Weekday,24.61,4.0,4.2,2211,37,-0.20000000000000018
2026-01-30,Eco ensulin,Exact,1888,35,818.65,2414,2,24.87,23.39,16.37,35.09,33.91,20.0,0.078,0.0188,1187,162,Weekday,18.83,4.2,4.2,2728,20,0.0
2026-01-30,Eco ensulin,Phrase,3573,65,1717.95,6035,5,37.36,26.43,18.5,39.64,28.47,20.0,0.08,0.0182,1227,30,Weekday,19.31,4.2,4.3,1581,-20,-0.09999999999999964
2026-01-30,Eco ensulin,Broad,2989,42,1339.8,2414,2,39.73,31.9,22.33,47.85,55.5,20.0,0.0683,0.0141,1190,95,Weekday,22.33,4.2,4.7,2752,17,-0.5
2026-01-30,Curcumin C3,Exact,1944,36,559.8,1900,2,16.43,15.55,10.88,23.33,29.46,20.0,0.0673,0.0189,963,229,Weekday,12.79,4.5,3.7,4937,-13,0.7999999999999998
2026-01-30,Curcumin C3,Phrase,2836,27,760.59,950,1,32.45,28.17,19.72,42.26,80.06,20.0,0.0659,0.0097,949,41,Weekday,19.72,4.5,3.7,328,1,0.7999999999999998
2026-01-30,Curcumin C3,Broad,2221,29,675.41,950,1,31.12,23.29,16.3,34.94,71.1,20.0,0.06,0.0134,950,298,Weekday,16.3,4.5,4.0,4359,0,0.5
2026-01-30,Fruit Drink,Exact,3081,37,1156.62,598,1,35.02,31.26,21.88,46.89,193.41,20.0,0.0374,0.0123,572,84,Weekday,21.88,4.0,4.5,2566,26,-0.5
2026-01-30,Fruit Drink,Phrase,2081,25,714.5,598,1,34.54,28.58,20.01,42.87,119.48,20.0,0.0505,0.0122,603,235,Weekday,20.01,4.0,4.0,2564,-5,0.0
2026-01-30,Fruit Drink,Broad,2001,46,550.16,598,1,16.76,11.96,8.37,17.94,92.0,20.0,0.0383,0.0231,561,265,Weekday,8.37,4.0,4.4,4444,37,-0.40000000000000036
2026-01-31,Aloe vera juice,Exact,5865,67,1715.87,886,2,33.46,25.61,17.93,38.41,193.66,20.0,0.0437,0.0115,460,106,Weekend,17.93,3.8,4.2,4777,-17,-0.40000000000000036
2026-01-31,Aloe vera juice,Phrase,5718,111,1986.9,1772,4,23.77,17.9,12.53,26.85,112.13,20.0,0.0433,0.0195,396,112,Weekend,12.53,3.8,3.9,4216,47,-0.10000000000000009
2026-01-31,Aloe vera juice,Broad,4529,38,1443.24,443,1,41.5,37.98,26.59,56.97,325.79,20.0,0.0524,0.0085,447,48,Weekend,26.59,3.8,3.7,201,-4,0.09999999999999964
2026-01-31,Graviola,Exact,6263,127,2061.21,3010,5,20.29,16.23,11.36,24.34,68.48,20.0,0.0421,0.0204,643,191,Weekend,11.36,4.0,4.6,1507,-41,-0.5999999999999996
2026-01-31,Graviola,Phrase,3300,70,2600.5,1204,2,43.52,37.15,26.0,55.72,215.99,20.0,0.0428,0.0214,650,285,Weekend,26.0,4.0,4.6,1346,-48,-0.5999999999999996
2026-01-31,Graviola,Broad,2110,40,1199.6,602,1,35.37,29.99,20.99,44.98,199.27,20.0,0.0398,0.0193,620,237,Weekend,20.99,4.0,4.6,2377,-18,-0.5999999999999996
2026-01-31,Eco ensulin,Exact,3994,95,3038.1,7236,6,35.92,31.98,22.39,47.97,41.99,20.0,0.0703,0.0239,1209,40,Weekend,22.39,4.2,4.7,4884,-3,-0.5
2026-01-31,Eco ensulin,Phrase,6328,156,2667.6,15678,13,22.56,17.1,11.97,25.65,17.01,20.0,0.0836,0.0247,1182,172,Weekend,20.16,4.2,3.9,4361,24,0.30000000000000027
2026-01-31,Eco ensulin,Broad,5025,123,3029.49,12060,10,34.16,24.63,17.24,36.95,25.12,20.0,0.0857,0.0245,1223,149,Weekend,20.67,4.2,4.0,3311,-17,0.20000000000000018
2026-01-31,Curcumin C3,Exact,2269,22,309.98,940,1,16.85,14.09,9.86,21.13,32.98,20.0,0.072,0.0098,960,14,Weekend,13.54,4.5,3.5,1569,-20,1.0
2026-01-31,Curcumin C3,Phrase,3901,24,776.4,940,1,44.33,32.35,22.64,48.53,82.6,20.0,0.0468,0.0062,928,278,Weekend,22.64,4.5,4.6,1833,12,-0.09999999999999964
2026-01-31,Curcumin C3,Broad,5472,101,1296.84,4700,5,16.31,12.84,8.99,19.26,27.59,20.0,0.0563,0.0185,963,77,Weekend,10.58,4.5,4.3,157,-23,0.20000000000000018
2026-01-31,Fruit Drink,Exact,4171,25,389.25,0,0,19.16,15.57,10.9,23.36,0.0,20.0,0.035,0.0062,554,122,Weekend,10.9,4.0,4.5,1400,50,-0.5
2026-01-31,Fruit Drink,Phrase,3150,27,390.15,604,1,18.9,14.45,10.11,21.67,64.59,20.0,0.0639,0.0087,643,228,Weekend,10.11,4.0,3.5,3626,-39,0.5
2026-01-31,Fruit Drink,Broad,3359,50,1473.0,1208,2,37.31,29.46,20.62,44.19,121.94,20.0,0.0558,0.0149,642,35,Weekend,20.62,4.0,3.9,887,-38,0.10000000000000009
2026-02-01,Aloe vera juice,Exact,4998,60,787.2,1323,3,16.49,13.12,9.18,19.68,59.5,20.0,0.051,0.0121,471,161,Weekend,9.18,3.8,3.9,4421,-30,-0.10000000000000009
2026-02-01,Aloe vera juice,Phrase,3484,23,868.25,441,1,44.66,37.75,26.42,56.62,196.88,20.0,0.0577,0.0067,478,218,Weekend,26.42,3.8,3.6,2862,-37,0.19999999999999973
2026-02-01,Aloe vera juice,Broad,3119,24,374.64,441,1,20.25,15.61,10.93,23.41,84.95,20.0,0.0427,0.0077,488,135,Weekend,10.93,3.8,4.4,2280,-47,-0.6000000000000005
2026-02-01,Graviola,Exact,4228,56,1697.36,1188,2,32.28,30.31,21.22,45.46,142.88,20.0,0.0379,0.0133,553,126,Weekend,21.22,4.0,4.4,1966,41,-0.40000000000000036
2026-02-01,Graviola,Phrase,3116,25,407.25,0,0,21.42,16.29,11.4,24.43,0.0,20.0,0.0334,0.0083,548,287,Weekend,11.4,4.0,4.6,2436,46,-0.5999999999999996
2026-02-01,Graviola,Broad,4574,41,810.57,594,1,26.32,19.77,13.84,29.66,136.46,20.0,0.0466,0.0092,600,252,Weekend,13.84,4.0,4.2,560,-6,-0.20000000000000018
2026-02-01,Eco ensulin,Exact,4279,96,1347.84,7140,6,19.67,14.04,9.83,21.06,18.88,20.0,0.0658,0.0227,1148,212,Weekend,15.66,4.2,4.7,2823,42,-0.5
2026-02-01,Eco ensulin,Phrase,3414,72,1417.68,7140,6,21.99,19.69,13.78,29.54,19.86,20.0,0.0888,0.0211,1158,291,Weekend,21.13,4.2,3.6,877,32,0.6000000000000001
2026-02-01,Eco ensulin,Broad,3297,30,427.2,2380,2,15.59,14.24,9.97,21.36,17.95,20.0,0.0708,0.0094,1158,72,Weekend,16.85,4.2,4.5,4714,32,-0.2999999999999998
2026-02-01,Curcumin C3,Exact,4804,57,1969.92,1916,2,41.02,34.56,24.19,51.84,102.81,20.0,0.0471,0.012,989,291,Weekend,24.19,4.5,4.8,2977,-31,-0.2999999999999998
2026-02-01,Curcumin C3,Phrase,1937,40,976.0,1916,2,32.67,24.4,17.08,36.6,50.94,20.0,0.0635,0.021,973,107,Weekend,17.08,4.5,3.9,488,-15,0.6000000000000001
2026-02-01,Curcumin C3,Broad,5266,34,587.86,958,1,21.5,17.29,12.1,25.93,61.36,20.0,0.0491,0.0065,969,130,Weekend,12.1,4.5,4.6,2016,-11,-0.09999999999999964
2026-02-01,Fruit Drink,Exact,4216,72,1820.16,1204,2,29.78,25.28,17.7,37.92,151.18,20.0,0.0401,0.0172,643,121,Weekend,17.7,4.0,4.7,2083,-41,-0.7000000000000002
2026-02-01,Fruit Drink,Phrase,1889,16,552.64,0,0,38.2,34.54,24.18,51.81,0.0,20.0,0.0377,0.0086,559,185,Weekend,24.18,4.0,4.4,3522,43,-0.40000000000000036
2026-02-01,Fruit Drink,Broad,2163,41,753.58,1204,2,22.45,18.38,12.87,27.57,62.59,20.0,0.0577,0.0194,619,155,Weekend,12.87,4.0,3.7,871,-17,0.2999999999999998
2026-02-02,Aloe vera juice,Exact,2909,62,954.8,914,2,20.81,15.4,10.78,23.1,104.46,20.0,0.0407,0.0215,464,180,Weekday,10.78,3.8,4.3,2739,-7,-0.5
2026-02-02,Aloe vera juice,Phrase,2554,15,551.25,0,0,42.39,36.75,25.72,55.12,0.0,20.0,0.0421,0.0063,498,55,Weekday,25.72,3.8,4.4,4973,-41,-0.6000000000000005
2026-02-02,Aloe vera juice,Broad,3457,74,2148.22,1371,3,37.93,29.03,20.32,43.55,156.69,20.0,0.0422,0.0217,499,49,Weekday,20.32,3.8,4.4,3254,-42,-0.6000000000000005
2026-02-02,Graviola,Exact,1386,17,674.56,0,0,44.82,39.68,27.78,59.52,0.0,20.0,0.0375,0.0128,555,201,Weekday,27.78,4.0,4.4,4566,45,-0.40000000000000036
2026-02-02,Graviola,Phrase,2708,45,904.5,1200,2,21.96,20.1,14.07,30.15,75.38,20.0,0.0491,0.0167,591,239,Weekday,14.07,4.0,4.0,3843,9,0.0
2026-02-02,Graviola,Broad,4466,73,1920.63,1800,3,34.69,26.31,18.42,39.46,106.7,20.0,0.0493,0.0165,573,207,Weekday,18.42,4.0,3.9,4463,27,0.10000000000000009
2026-02-02,Eco ensulin,Exact,1353,30,439.8,2388,2,18.98,14.66,10.26,21.99,18.42,20.0,0.078,0.0226,1214,95,Weekday,18.63,4.2,4.4,2576,-20,-0.20000000000000018
2026-02-02,Eco ensulin,Phrase,1435,27,987.12,2388,2,42.67,36.56,25.59,54.84,41.34,20.0,0.0835,0.0189,1169,152,Weekday,25.59,4.2,3.9,1782,25,0.30000000000000027
2026-02-02,Eco ensulin,Broad,2998,50,1480.0,3582,3,39.47,29.6,20.72,44.4,41.32,20.0,0.0662,0.0168,1156,273,Weekday,20.72,4.2,4.7,2651,38,-0.5
2026-02-02,Curcumin C3,Exact,3835,89,2187.62,3816,4,28.07,24.58,17.21,36.87,57.33,20.0,0.047,0.0232,984,235,Weekday,17.21,4.5,4.8,3083,-30,-0.2999999999999998
2026-02-02,Curcumin C3,Phrase,3621,30,952.5,954,1,36.1,31.75,22.22,47.62,99.84,20.0,0.0437,0.0085,911,132,Weekday,22.22,4.5,4.6,4809,43,-0.09999999999999964
2026-02-02,Curcumin C3,Broad,1664,40,1165.2,1908,2,32.1,29.13,20.39,43.7,61.07,20.0,0.0616,0.0244,950,164,Weekday,20.39,4.5,3.9,3758,4,0.6000000000000001
2026-02-02,Fruit Drink,Exact,1957,42,1039.92,590,1,30.64,24.76,17.33,37.14,176.26,20.0,0.0459,0.0218,629,216,Weekday,17.33,4.0,4.4,3345,-39,-0.40000000000000036
2026-02-02,Fruit Drink,Phrase,2054,28,859.32,590,1,42.52,30.69,21.48,46.04,145.65,20.0,0.0577,0.0137,607,162,Weekday,21.48,4.0,3.7,1020,-17,0.2999999999999998
2026-02-02,Fruit Drink,Broad,2024,16,321.76,0,0,22.49,20.11,14.08,30.16,0.0,20.0,0.0343,0.0084,553,57,Weekday,14.08,4.0,4.6,862,37,-0.5999999999999996
2026-02-03,Aloe vera juice,Exact,3570,29,491.84,0,0,19.59,16.96,11.87,25.44,0.0,20.0,0.0329,0.0082,423,51,Weekday,11.87,3.8,4.5,514,31,-0.7000000000000002
2026-02-03,Aloe vera juice,Phrase,3844,47,1072.07,454,1,28.24,22.81,15.97,34.21,236.14,20.0,0.0257,0.0125,411,106,Weekday,15.97,3.8,4.8,2564,43,-1.0
2026-02-03,Aloe vera juice,Broad,3139,50,1140.5,908,2,32.18,22.81,15.97,34.21,125.61,20.0,0.0587,0.0161,501,188,Weekday,15.97,3.8,3.6,4792,-47,0.19999999999999973
2026-02-03,Graviola,Exact,4691,72,2188.08,1803,3,34.37,30.39,21.27,45.59,121.36,20.0,0.0463,0.0154,624,290,Weekday,21.27,4.0,4.3,1929,-23,-0.2999999999999998
2026-02-03,Graviola,Phrase,1733,41,1094.7,601,1,36.54,26.7,18.69,40.05,182.15,20.0,0.0444,0.0241,645,56,Weekday,18.69,4.0,4.5,1166,-44,-0.5
2026-02-03,Graviola,Broad,3612,64,1293.44,1202,2,21.4,20.21,14.15,30.32,107.61,20.0,0.0365,0.0179,566,97,Weekday,14.15,4.0,4.5,1955,35,-0.5
2026-02-03,Eco ensulin,Exact,2408,54,1495.26,4764,4,37.68,27.69,19.38,41.54,31.39,20.0,0.076,0.0225,1231,173,Weekday,19.38,4.2,4.6,3638,-40,-0.39999999999999947
2026-02-03,Eco ensulin,Phrase,4243,46,1545.14,3573,3,36.9,33.59,23.51,50.39,43.24,20.0,0.0835,0.0111,1206,211,Weekday,23.51,4.2,4.1,3482,-15,0.10000000000000053
2026-02-03,Eco ensulin,Broad,3454,68,2122.28,5955,5,40.87,31.21,21.85,46.81,35.64,20.0,0.08,0.0197,1151,277,Weekday,21.85,4.2,4.0,3735,40,0.20000000000000018
2026-02-03,Curcumin C3,Exact,3202,70,2277.8,2829,3,37.95,32.54,22.78,48.81,80.52,20.0,0.0491,0.0219,954,102,Weekday,22.78,4.5,4.6,2621,-11,-0.09999999999999964
2026-02-03,Curcumin C3,Phrase,2780,62,1509.7,2829,3,31.29,24.35,17.04,36.53,53.37,20.0,0.0592,0.0226,915,86,Weekday,17.04,4.5,3.9,2169,28,0.6000000000000001
2026-02-03,Curcumin C3,Broad,2300,50,1083.5,1886,2,22.99,21.67,15.17,32.51,57.45,20.0,0.0478,0.0218,961,131,Weekday,15.17,4.5,4.7,4393,-18,-0.20000000000000018
2026-02-03,Fruit Drink,Exact,1150,7,138.39,0,0,26.36,19.77,13.84,29.66,0.0,20.0,0.0358,0.0061,592,10,Weekday,13.84,4.0,4.7,3791,2,-0.7000000000000002
2026-02-03,Fruit Drink,Phrase,3360,26,452.92,594,1,23.45,17.42,12.19,26.13,76.25,20.0,0.0436,0.0079,550,31,Weekday,12.19,4.0,4.1,3966,44,-0.09999999999999964
2026-02-03,Fruit Drink,Broad,1412,27,724.41,594,1,34.3,26.83,18.78,40.24,121.95,20.0,0.0532,0.0192,626,253,Weekday,18.78,4.0,4.0,2547,-32,0.0
2026-02-04,Aloe vera juice,Exact,2451,19,410.4,442,1,25.34,21.6,15.12,32.4,92.85,20.0,0.0559,0.0079,481,148,Weekday,15.12,3.8,3.7,920,-39,0.09999999999999964
2026-02-04,Aloe vera juice,Phrase,2525,34,615.06,442,1,19.83,18.09,12.66,27.13,139.15,20.0,0.0368,0.0138,490,162,Weekday,12.66,3.8,4.7,3523,-48,-0.9000000000000004
2026-02-04,Aloe vera juice,Broad,2182,46,1918.2,442,1,44.66,41.7,29.19,62.55,433.98,20.0,0.0311,0.0212,433,61,Weekday,29.19,3.8,4.7,1354,9,-0.9000000000000004
2026-02-04,Graviola,Exact,2780,38,1452.74,593,1,41.92,38.23,26.76,57.34,244.98,20.0,0.0513,0.0138,626,172,Weekday,26.76,4.0,4.1,3653,-33,-0.09999999999999964
2026-02-04,Graviola,Phrase,2919,43,1046.19,593,1,34.66,24.33,17.03,36.49,176.42,20.0,0.0429,0.0147,562,86,Weekday,17.03,4.0,4.2,3116,31,-0.20000000000000018
2026-02-04,Graviola,Broad,2911,56,842.8,1186,2,19.29,15.05,10.54,22.58,71.06,20.0,0.0396,0.0193,549,124,Weekday,10.54,4.0,4.3,4558,44,-0.2999999999999998
2026-02-04,Eco ensulin,Exact,1751,10,231.7,0,0,28.69,23.17,16.22,34.76,0.0,20.0,0.0765,0.006,1239,272,Weekday,18.27,4.2,4.6,1268,-45,-0.39999999999999947
2026-02-04,Eco ensulin,Phrase,1905,20,559.2,1194,1,36.04,27.96,19.57,41.94,46.83,20.0,0.0656,0.0105,1150,112,Weekday,19.57,4.2,4.7,2861,44,-0.5
2026-02-04,Eco ensulin,Broad,1498,21,586.53,1194,1,30.36,27.93,19.55,41.89,49.12,20.0,0.0842,0.0146,1216,56,Weekday,20.11,4.2,4.1,733,-22,0.10000000000000053
2026-02-04,Curcumin C3,Exact,3073,23,643.77,958,1,38.57,27.99,19.59,41.98,67.2,20.0,0.0561,0.0076,939,74,Weekday,19.59,4.5,4.1,4367,19,0.40000000000000036
2026-02-04,Curcumin C3,Phrase,2627,16,285.92,0,0,23.38,17.87,12.51,26.8,0.0,20.0,0.0487,0.0062,1005,253,Weekday,12.51,4.5,4.8,2911,-47,-0.2999999999999998
2026-02-04,Curcumin C3,Broad,4094,30,633.3,958,1,25.69,21.11,14.78,31.66,66.11,20.0,0.0443,0.0074,941,135,Weekday,14.78,4.5,4.7,4687,17,-0.20000000000000018
2026-02-04,Fruit Drink,Exact,2241,20,708.0,605,1,38.67,35.4,24.78,53.1,117.02,20.0,0.0541,0.0091,566,230,Weekday,24.78,4.0,3.6,4483,39,0.3999999999999999
2026-02-04,Fruit Drink,Phrase,2956,51,1451.97,1210,2,35.27,28.47,19.93,42.7,120.0,20.0,0.0472,0.0175,637,206,Weekday,19.93,4.0,4.3,2493,-32,-0.2999999999999998
2026-02-04,Fruit Drink,Broad,4236,67,2350.36,1210,2,39.27,35.08,24.56,52.62,194.24,20.0,0.0437,0.0159,582,241,Weekday,24.56,4.0,4.2,480,23,-0.20000000000000018
2026-02-05,Aloe vera juice,Exact,1469,22,621.72,0,0,32.22,28.26,19.78,42.39,0.0,20.0,0.0369,0.0154,452,253,Weekday,19.78,3.8,4.5,4972,-9,-0.7000000000000002
2026-02-05,Aloe vera juice,Phrase,4140,78,2013.96,1329,3,28.07,25.82,18.07,38.73,151.54,20.0,0.0506,0.019,469,151,Weekday,18.07,3.8,3.9,1685,-26,-0.10000000000000009
2026-02-05,Aloe vera juice,Broad,1841,44,742.72,886,2,23.14,16.88,11.82,25.32,83.83,20.0,0.0539,0.0239,422,158,Weekday,11.82,3.8,3.5,913,21,0.2999999999999998
2026-02-05,Graviola,Exact,3748,75,2235.75,1827,3,36.31,29.81,20.87,44.71,122.37,20.0,0.0529,0.0201,578,21,Weekday,20.87,4.0,3.7,4842,31,0.2999999999999998
2026-02-05,Graviola,Phrase,2642,35,1234.8,609,1,43.45,35.28,24.7,52.92,202.76,20.0,0.0316,0.0136,565,41,Weekday,24.7,4.0,4.7,1669,44,-0.7000000000000002
2026-02-05,Graviola,Broad,2814,52,1447.16,1218,2,36.74,27.83,19.48,41.74,118.81,20.0,0.0539,0.0185,648,223,Weekday,19.48,4.0,4.0,2609,-39,0.0
2026-02-05,Eco ensulin,Exact,2098,42,1230.18,3627,3,37.06,29.29,20.5,43.94,33.92,20.0,0.0881,0.0204,1230,123,Weekday,21.3,4.2,3.9,244,-21,0.30000000000000027
2026-02-05,Eco ensulin,Phrase,2396,15,444.9,1209,1,32.8,29.66,20.76,44.49,36.8,20.0,0.0854,0.0065,1243,177,Weekday,20.76,4.2,4.1,2968,-34,0.10000000000000053
2026-02-05,Eco ensulin,Broad,2364,47,1039.17,3627,3,28.51,22.11,15.48,33.16,28.65,20.0,0.0737,0.0201,1226,113,Weekday,17.82,4.2,4.6,2090,-17,-0.39999999999999947
2026-02-05,Curcumin C3,Exact,2720,41,479.29,1920,2,15.46,11.69,8.18,17.54,24.96,20.0,0.0535,0.0154,975,252,Weekday,10.27,4.5,4.4,4600,-15,0.09999999999999964
2026-02-05,Curcumin C3,Phrase,3041,62,2320.66,3840,4,39.65,37.43,26.2,56.14,60.43,20.0,0.0654,0.0206,994,58,Weekday,26.2,4.5,3.9,3624,-34,0.6000000000000001
2026-02-05,Curcumin C3,Broad,1019,21,798.63,960,1,40.04,38.03,26.62,57.05,83.19,20.0,0.0699,0.0207,979,230,Weekday,26.62,4.5,3.6,4718,-19,0.8999999999999999
2026-02-05,Fruit Drink,Exact,2704,48,1700.64,1188,2,43.08,35.43,24.8,53.14,143.15,20.0,0.0557,0.0181,591,77,Weekday,24.8,4.0,3.7,4930,3,0.2999999999999998
2026-02-05,Fruit Drink,Phrase,4551,84,1512.0,2376,4,19.97,18.0,12.6,27.0,63.64,20.0,0.0594,0.0186,608,148,Weekday,12.6,4.0,3.6,4556,-14,0.3999999999999999
